motif,motif_len,support_total,support_correct,support_incorrect,support_rate,p_correct_given_motif,p_incorrect_given_motif,baseline_correct_rate,baseline_incorrect_rate,delta_correct_vs_baseline,lift_correct,lift_incorrect,log_odds_ratio,indicator_direction,indicator_strength
compute analyze instantiate,3,34,17,17,0.0126723816623183,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1641411230998472,success,0.040439806187103966
rewrite simplify derive-intermediate,3,28,14,14,0.010436079016026835,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1637686607633693,success,0.040439806187103966
derive-intermediate simplify derive-intermediate,3,28,14,14,0.010436079016026835,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1637686607633693,success,0.040439806187103966
analyze derive,2,26,13,13,0.009690644800596348,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16364488283849077,success,0.040439806187103966
derive,1,26,13,13,0.009690644800596348,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16364488283849077,success,0.040439806187103966
compute check,2,24,12,12,0.008945210585165859,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16352129229380752,success,0.040439806187103966
simplify rewrite compute,3,24,12,12,0.008945210585165859,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16352129229380752,success,0.040439806187103966
derive_intermediate analyze,2,20,10,10,0.007454342154304882,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16327467164185677,success,0.040439806187103966
apply-formula compare,2,20,10,10,0.007454342154304882,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16327467164185677,success,0.040439806187103966
check-constraint apply-formula compute,3,20,10,10,0.007454342154304882,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16327467164185677,success,0.040439806187103966
derive-intermediate apply-formula simplify,3,20,10,10,0.007454342154304882,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16327467164185677,success,0.040439806187103966
rewrite apply-formula apply-formula,3,18,9,9,0.006708907938874394,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1631516406862345,success,0.040439806187103966
instantiate apply_formula simplify,3,18,9,9,0.006708907938874394,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1631516406862345,success,0.040439806187103966
convert convert,2,16,8,8,0.005963473723443906,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16302879541408738,success,0.040439806187103966
convert convert convert,3,16,8,8,0.005963473723443906,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16302879541408738,success,0.040439806187103966
case-split instantiate instantiate,3,14,7,7,0.005218039508013418,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16290613540444568,success,0.040439806187103966
convert convert compute,3,14,7,7,0.005218039508013418,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16290613540444568,success,0.040439806187103966
compute analyze check-constraint,3,12,6,6,0.004472605292582929,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16278366023761423,success,0.040439806187103966
derive-intermediate analyze apply-formula,3,12,6,6,0.004472605292582929,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16278366023761423,success,0.040439806187103966
substitute derive,2,12,6,6,0.004472605292582929,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16278366023761423,success,0.040439806187103966
derive_intermediate instantiate apply_formula,3,12,6,6,0.004472605292582929,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16278366023761423,success,0.040439806187103966
compute derive-intermediate check-constraint,3,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
simplify compute compare,3,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
compare compute rewrite,3,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
rewrite derive_intermediate compute,3,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
substitute instantiate,2,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
simplify derive-intermediate check-constraint,3,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
analyze analyze derive,3,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
derive-intermediate rewrite rewrite,3,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
rewrite apply_formula compute,3,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
check_constraint guess,2,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
case-split simplify,2,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
apply-formula substitute,2,10,5,5,0.003727171077152441,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1626613694951669,success,0.040439806187103966
simplify simplify conclude,3,8,4,4,0.002981736861721953,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16253926275994246,success,0.040439806187103966
derive-intermediate simplify check-constraint,3,8,4,4,0.002981736861721953,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16253926275994246,success,0.040439806187103966
compare check-constraint,2,8,4,4,0.002981736861721953,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16253926275994246,success,0.040439806187103966
simplify simplify apply-formula,3,8,4,4,0.002981736861721953,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16253926275994246,success,0.040439806187103966
analyze derive_intermediate derive_intermediate,3,8,4,4,0.002981736861721953,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16253926275994246,success,0.040439806187103966
derive-intermediate compute apply-formula,3,8,4,4,0.002981736861721953,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16253926275994246,success,0.040439806187103966
derive derive derive,3,8,4,4,0.002981736861721953,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16253926275994246,success,0.040439806187103966
apply-formula derive-intermediate check-constraint,3,8,4,4,0.002981736861721953,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.16253926275994246,success,0.040439806187103966
instantiate rewrite check-constraint,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
isolate compare,2,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
apply-formula compute substitute,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
rewrite check-constraint instantiate,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
simplify apply-formula rewrite,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
derive-intermediate check-constraint compute,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
square compute,2,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
compute derive_intermediate conclude,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
derive_intermediate instantiate rewrite,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
compute conclude conclude,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
derive_intermediate instantiate derive_intermediate,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
compare case-split compute,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
backtrack conclude,2,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
compute convert conclude,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
instantiate derive_intermediate analyze,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
rewrite check-constraint compute,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
check-constraint rewrite simplify,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
case-split check-constraint compute,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
convert derive-intermediate,2,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
analyze rewrite factor,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
apply_formula derive_intermediate derive_intermediate,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
compute simplify apply-formula,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
solve_for solve_for solve_for,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
factor apply-formula,2,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
analyze check_constraint check_constraint,3,6,3,3,0.0022363026462914647,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1624173396160398,success,0.040439806187103966
substitute analyze analyze,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
apply-formula define,2,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
instantiate compare compute,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
simplify combine_like_terms combine_like_terms,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
check-constraint analyze analyze,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
rewrite derive-intermediate analyze,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
analyze derive analyze,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
rewrite rewrite check-constraint,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
check-constraint define,2,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
analyze check-constraint simplify,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
instantiate derive_intermediate apply_formula,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
solve_for state_relationship apply_formula,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
factor instantiate derive_constraint,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
analyze substitute compute,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
define apply-formula define,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
substitute combine_like_terms simplify,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
check-constraint check-constraint analyze,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
simplify rewrite conclude,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
compute check_constraint backtrack,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
combine_like_terms apply_formula apply_formula,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
compare analyze compute,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
rearrange check-constraint,2,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
instantiate rewrite apply_formula,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
simplify instantiate check-constraint,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
simplify compute check_constraint,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
compute case-split apply-formula,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
simplify instantiate combine,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
rewrite substitute apply-formula,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
check_constraint substitute,2,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
simplify apply_formula derive_intermediate,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
define compute compute,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
instantiate derive-intermediate compare,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
analyze factor instantiate,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
rewrite rewrite isolate,3,4,2,2,0.0014908684308609765,0.5,0.5,0.45956019381289603,0.540439806187104,0.040439806187103966,1.0879967558799675,0.9251724137931034,0.1622955996488125,success,0.040439806187103966
compute compute conclude,3,341,143,198,0.12709653373089824,0.41935483870967744,0.5806451612903226,0.45956019381289603,0.540439806187104,-0.0402053551032186,0.9125134081573921,1.0743937708565074,-0.18594881761023319,failure,0.0402053551032186
check-constraint case-split,2,69,29,40,0.025717480432351846,0.42028985507246375,0.5797101449275363,0.45956019381289603,0.540439806187104,-0.03927033874043229,0.9145479976962045,1.0726636681659172,-0.15903200237959447,failure,0.03927033874043229
compute rewrite rewrite,3,38,16,22,0.014163250093179277,0.42105263157894735,0.5789473684210527,0.45956019381289603,0.540439806187104,-0.03850756223394869,0.9162077944252357,1.071252268602541,-0.15032956158975658,failure,0.03850756223394869
analyze derive-intermediate compute,3,19,8,11,0.007081625046589639,0.42105263157894735,0.5789473684210527,0.45956019381289603,0.540439806187104,-0.03850756223394869,0.9162077944252357,1.071252268602541,-0.1413339647888703,failure,0.03850756223394869
case-split instantiate simplify,3,19,8,11,0.007081625046589639,0.42105263157894735,0.5789473684210527,0.45956019381289603,0.540439806187104,-0.03850756223394869,0.9162077944252357,1.071252268602541,-0.1413339647888703,failure,0.03850756223394869
apply-formula apply-formula instantiate,3,19,8,11,0.007081625046589639,0.42105263157894735,0.5789473684210527,0.45956019381289603,0.540439806187104,-0.03850756223394869,0.9162077944252357,1.071252268602541,-0.1413339647888703,failure,0.03850756223394869
analyze case_split,2,64,27,37,0.023853894893775623,0.421875,0.578125,0.45956019381289603,0.540439806187104,-0.037685193812896034,0.9179972627737226,1.0697306034482759,-0.15180963623528096,failure,0.037685193812896034
derive-intermediate conclude,2,71,30,41,0.026462914647782332,0.4225352112676056,0.5774647887323944,0.45956019381289603,0.540439806187104,-0.03702498254529041,0.9194338782084233,1.0685089849441478,-0.14996569029224605,failure,0.03702498254529041
analyze apply-formula check-constraint,3,26,11,15,0.009690644800596348,0.4230769230769231,0.5769230769230769,0.45956019381289603,0.540439806187104,-0.03648327073597296,0.9206126395907417,1.0675066312997348,-0.13787771034390492,failure,0.03648327073597296
compute derive-intermediate,2,252,125,127,0.09392471114424152,0.49603174603174605,0.503968253968254,0.45956019381289603,0.540439806187104,0.03647155221885001,1.0793618609920312,0.9325150519978106,0.16146138658414752,success,0.03647155221885001
simplify simplify compute,3,66,28,38,0.024599329109206113,0.42424242424242425,0.5757575757575758,0.45956019381289603,0.540439806187104,-0.03531776957047178,0.9231487625648209,1.0653500522466042,-0.1422873886197634,failure,0.03531776957047178
instantiate analyze,2,152,75,77,0.05665300037271711,0.4934210526315789,0.506578947368421,0.45956019381289603,0.540439806187104,0.03386085881868289,1.0736810090920732,0.9373457350272232,0.14409088155857544,success,0.03386085881868289
derive-intermediate compute derive-intermediate,3,73,36,37,0.02720834886321282,0.4931506849315068,0.5068493150684932,0.45956019381289603,0.540439806187104,0.03359049111861079,1.0730926907309268,0.9378460085025981,0.1388041754606554,success,0.03359049111861079
compute check-constraint,2,251,107,144,0.09355199403652628,0.4262948207171315,0.5737051792828686,0.45956019381289603,0.540439806187104,-0.03326537309576455,0.9276147639773429,1.0615524110454735,-0.14755233489640143,failure,0.03326537309576455
simplify apply-formula,2,68,29,39,0.0253447633246366,0.4264705882352941,0.5735294117647058,0.45956019381289603,0.540439806187104,-0.03308960557760193,0.9279972329564429,1.0612271805273834,-0.1333219829226841,failure,0.03308960557760193
instantiate,1,1723,848,875,0.6421915765933657,0.4921648287869994,0.5078351712130006,0.45956019381289603,0.540439806187104,0.032604634974103375,1.07094747415695,0.9396701823203315,0.36937296810692766,success,0.032604634974103375
analyze instantiate,2,828,407,421,0.30860976518822214,0.4915458937198068,0.5084541062801933,0.45956019381289603,0.540439806187104,0.03198569990691075,1.0696006754665381,0.9408154256205232,0.18584976444577248,success,0.03198569990691075
derive-intermediate derive-intermediate derive-intermediate,3,59,29,30,0.021990309355199404,0.4915254237288136,0.5084745762711864,0.45956019381289603,0.540439806187104,0.03196522991591755,1.0695561328989511,0.9408533021624781,0.13160795897172473,success,0.03196522991591755
compare derive-intermediate,2,55,27,28,0.020499440924338426,0.4909090909090909,0.509090909090909,0.45956019381289603,0.540439806187104,0.03134889709619487,1.06821499668215,0.9419937304075234,0.12897419833332033,success,0.03134889709619487
derive-intermediate compute,2,324,159,165,0.1207603428997391,0.49074074074074076,0.5092592592592593,0.45956019381289603,0.540439806187104,0.03118054692784472,1.0678486678081163,0.9423052362707536,0.1423650380311606,success,0.03118054692784472
rewrite rewrite rewrite,3,53,26,27,0.01975400670890794,0.49056603773584906,0.5094339622641509,0.45956019381289603,0.540439806187104,0.031005843922953025,1.067468515202987,0.9426284970722186,0.12752524951101532,success,0.031005843922953025
simplify instantiate,2,133,57,76,0.049571375326127466,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.12995969359130222,failure,0.030988765241467486
compute apply-formula compute,3,105,45,60,0.03913529631010063,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.12795965220612018,failure,0.030988765241467486
rewrite simplify instantiate,3,21,9,12,0.007827059262020127,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.11336853910237998,failure,0.030988765241467486
derive-intermediate compute instantiate,3,21,9,12,0.007827059262020127,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.11336853910237998,failure,0.030988765241467486
derive-intermediate rewrite derive-intermediate,3,14,6,8,0.005218039508013418,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.10686584788110035,failure,0.030988765241467486
compute check_constraint check_constraint,3,14,6,8,0.005218039508013418,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.10686584788110035,failure,0.030988765241467486
rewrite derive-intermediate compute,3,14,6,8,0.005218039508013418,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.10686584788110035,failure,0.030988765241467486
derive-intermediate derive-intermediate analyze,3,14,6,8,0.005218039508013418,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.10686584788110035,failure,0.030988765241467486
check compute check,3,14,6,8,0.005218039508013418,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.10686584788110035,failure,0.030988765241467486
compute compute case-split,3,14,6,8,0.005218039508013418,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.10686584788110035,failure,0.030988765241467486
compute derive-intermediate compare,3,14,6,8,0.005218039508013418,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.10686584788110035,failure,0.030988765241467486
compute compare case-split,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
